dataset,method,index,jo_b,jb_b,J_total_b,jo_a,jb_a,J_total_a,misfitb,misfita,Improvement,pct_drop_J,pct_drop_Jo,pct_drop_Jb,cg_iterations,converged,exit_code,runtime,log_runtime,jo_jb_ratio,log_jo_jb_ratio,pct_drop_J_100
baseline,NN-NPZ,42,2999.758232085682,4.8148248609680896e-29,1499.879116042841,1402.9281186249345,54.535422562221456,728.731770593578,7.580263989686114,5.122911016369144,32.417775642913,0.5141396644576234,0.5323196037536991,-1.1326564129947672e+30,65,1,0,1.1891062259674072,0.07522065301298257,25.725080190298016,1.4103567372206571,51.41396644576234
baseline,NN-NPZ,43,3203.371610993381,1.3695501826753677e-27,1601.6858054966906,1780.1173341942758,39.87935014856649,909.9983421714212,5.79776388449962,4.3172318912290315,25.536258853672976,0.43184965550142573,0.44429883561268974,-2.9118575319864214e+28,55,1,0,1.0063800811767578,0.0027620323930969597,44.637571263388914,1.6497005565477296,43.18496555014257
baseline,NN-NPZ,44,1577.788771925892,0.0,788.894385962946,759.3194268495034,80.71278536634398,420.0161061079237,8.242666452398254,5.91423313699346,28.248544677278815,0.46758892751500497,0.5187445617814497,,65,1,0,1.3285727500915527,0.12338534052895629,9.40767219719973,0.9734821763524351,46.7588927515005
baseline,NN-NPZ,45,224.88643304805768,0.0,112.44321652402884,129.0548232917407,4.437501648770836,66.74616247025577,1.714674175468011,1.2509126467836311,27.046627010510537,0.4064011637732519,0.4261333529881636,,56,1,0,1.0455992221832275,0.019365251502807455,29.082766274011,1.4636357130673547,40.64011637732519
baseline,NN-NPZ,46,409.17216294701586,0.0,204.58608147350793,226.06872241794107,8.057568737692005,117.06314557781654,2.8996928639226116,2.2268704041252367,23.203231906678635,0.4278049379768038,0.44749730580470853,,58,1,0,1.0636250972747803,0.026788576383630046,28.056691761179536,1.4480364608988021,42.78049379768038
baseline,NN-NPZ,47,150.31329279559796,1.3695501826753677e-27,75.15664639779898,110.78029021719396,10.813840388478418,60.79706530283619,2.876201328220052,2.384024794160143,17.112033473835233,0.19106202555870458,0.26300403539268186,-7.895906645314715e+27,55,1,0,0.9968349933624268,-0.0013767247404299697,10.244306022421467,1.0104825434262126,19.106202555870457
baseline,NN-NPZ,48,240.43879666989594,0.0,120.21939833494797,175.52402650261885,17.34153372216913,96.432780112394,2.9025241070299312,2.342138634710486,19.30683266203331,0.19786006711064333,0.2699845909493554,,58,1,0,1.0536985397338867,0.022716378185266957,10.12159762306559,1.0052490682468505,19.78600671106433
baseline,NN-NPZ,49,920.7277585567207,0.0,460.36387927836034,475.8919856334528,15.962790674914121,245.92738815418346,3.3954590672682534,2.431318292143605,28.395005094269273,0.4657978194560248,0.48313496447697696,,51,1,0,0.9545106887817383,-0.02021920393565156,29.812580727587164,1.4743995723841279,46.57978194560248
baseline,NN-NPZ,50,6475.630844248895,0.0,3237.8154221244477,3409.01015753344,100.45721623157141,1754.7336868825057,8.326768973629534,6.039646815310217,27.467102372631206,0.4580501177145047,0.47356323429692826,,52,1,0,0.9588985443115234,-0.018227340667228923,33.93494549635018,1.5306471559982866,45.805011771450474
baseline,NN-NPZ,51,407.81045374362435,0.0,203.90522687181218,231.2649111145327,8.137649939639713,119.70128052708621,2.6138243097921086,2.012258727104568,23.014767306046906,0.4129562916877159,0.43291078246875797,,68,1,0,1.2376649379730225,0.09260308791131609,28.41912749134202,1.4536107403221934,41.29562916877159
baseline,NN-NPZ,52,4621.150225623376,0.0,2310.575112811688,2312.9111063906125,70.82216705520538,1191.8666367229089,9.206196938002194,6.431920395385419,30.134881550978537,0.48416884172505753,0.4994944995369396,,63,1,0,1.1457531452178955,0.05909105810438831,32.658010938689785,1.5139897301662026,48.41688417250575
baseline,NN-NPZ,53,287.1762120366966,1.3695501826753677e-27,143.5881060183483,211.31274325551536,23.117968253484076,117.21535575449971,3.316140785392305,2.646142998247708,20.204141817378694,0.18366946257010008,0.26417044867033446,-1.6879971647569675e+28,55,1,0,1.039116382598877,0.016664191917000467,9.140627798191941,0.9609760250475318,18.366946257010007
baseline,NN-NPZ,54,2170.754916320974,4.8148248609680896e-29,1085.377458160487,1099.1752197814178,34.19403079815769,566.6846252897877,5.902687658798674,4.188360278297555,29.043166089699923,0.4778916578475724,0.49364379575179523,-7.101822347756693e+29,73,1,0,1.3460397720336914,0.1290578923690729,32.145236876859784,1.5071166304065489,47.789165784757245
baseline,NN-NPZ,55,162.3098838338706,4.8148248609680896e-29,81.1549419169353,125.08306486370046,8.086284444268943,66.5846746539847,1.926853579260831,1.5360419643191248,20.282372212818956,0.17953641415779378,0.22935645131921228,-1.679455572687867e+29,54,1,0,1.133556842803955,0.05444330293375286,15.46854624342971,1.1894494999874365,17.95364141577938
baseline,NN-NPZ,56,402.90047929082675,0.0,201.45023964541338,239.69656362514698,18.25971490541442,128.9781392652807,2.985600787590054,2.3125959960281843,22.541687232910736,0.35975186978032825,0.4050725279675675,,57,1,0,1.037153720855713,0.015843129746560713,13.127070431645759,1.1181678154018078,35.97518697803282
baseline,NN-NPZ,57,192.9320150243187,1.9259299443872359e-28,96.46600751215935,136.98294858060723,11.711756652075827,74.34735261634152,3.0021323027308693,2.475021686242189,17.5578743151725,0.22928962715731563,0.28999368734452496,-6.081091727249769e+28,67,1,0,1.253849744796753,0.09824549589229638,11.696191497995986,1.0680444702364014,22.92896271573156
baseline,NN-NPZ,58,658.635653279461,0.0,329.3178266397305,501.02285279688465,22.992710756412833,262.00778177664876,3.5273217740754164,3.01160443062047,14.620649220189911,0.2043923511517586,0.23930195654880654,,55,1,0,1.0152971744537354,0.00659317755529969,21.790508222574225,1.3382673594654215,20.439235115175862
